sij2019	postal_code	share
2182	2630	0.224380527756757
2182	2700	0.0184550150681215
2182	2710	0.120923793377799
2182	2750	0.611614077387082
2191	2180	0.535901760421529
2191	2630	0.0240835854411318
2191	2750	0.440014654137339
2192	2180	0.56615177491543
2192	2630	0.43384822508457
2201	2130	0.261423013887257
2201	2140	0.0280849653870968
2201	2180	0.606078723930615
2201	2630	0.104413296795031
2202	2130	0.439871575826567
2202	2140	0.560128424173433
2203	2140	0.298510061880674
2203	2180	0.00384529391014003
2203	2600	0.00946672458597009
2203	2630	0.688177919623216
2211	2140	0.965449068935101
2211	2600	0.034550931064899
2212	2140	1
2220	330	0.0171202905395983
2220	2140	0.135643599614479
2220	2150	0.0263182522571347
2220	2600	0.820917857588787
2231	340	0.0250777765671709
2231	2130	0.094811383677721
2231	2150	0.880110839755108
2232	2100	0.00000886052183425092
2232	2110	0.0670397528169144
2232	2130	0.0036399521022128
2232	2150	0.929311434559039
2233	2130	0.132536051748119
2233	2140	0.41490806100831
2233	2150	0.323248946698484
2233	2600	0.129306940545087
2241	2130	0.952807216164633
2241	2180	0.0471927838353668
2242	2100	0.0261421788596361
2242	2130	0.973857821140364
2243	2130	0.690180021551091
2243	2140	0.309819978448909
2251	2180	0.561277701979482
2251	2200	0.150313768399564
2251	2250	0.0548005097728452
2251	2750	0.233608019848109
2252	2130	0.023464107541135
2252	2180	0.976535892458865
2253	2180	0.663935825499673
2253	2200	0.336064174500327
2261	2200	1
2262	2200	1
2263	2120	0.0148570634464465
2263	2170	0.000419913172855435
2263	2200	0.984723023380698
2264	2200	1
2265	2200	1
2271	2100	0.293392218001325
2271	2120	0.69690987631152
2271	2160	0.00524023750147796
2271	2200	0.00445766818567774
2272	2100	0.195616926116594
2272	2120	0.427401809224532
2272	2130	0.0434229524131603
2272	2200	0.333558312245714
2273	2100	0.849617023343112
2273	2120	0.0659107050871743
2273	2130	0.0844722715697143
2274	2130	0.0925676941846493
2274	2180	0.0523010555692356
2274	2200	0.855131250246115
2281	2100	0.951615238969769
2281	2110	0.0483847610302306
2282	2100	0.926507417726325
2282	2110	0.0724771996991488
2282	2130	0.00101538257452585
2291	2100	0.0400616142170334
2291	2110	0.959938385782967
2292	2100	0.0193182997330103
2292	2110	0.973679105168392
2292	2130	0.00700259509859789
2301	200	0.00893102753642928
2301	340	0.136595074288161
2301	2100	0.0184273413196554
2301	2110	0.0158687907453079
2301	2150	0.820177766110446
2302	200	0.0833094853061063
2302	2100	0.385869885739552
2302	2110	0.0252174520969098
2302	2150	0.505603176857432
2311	200	0.0105617693066708
2311	2100	0.276393991014888
2311	2110	0.00691091465583819
2311	2150	0.00396808933077103
2311	2160	0.702165235691832
2312	200	0.00965725536020616
2312	2100	0.00248462795676921
2312	2120	0.0008036814102941
2312	2160	0.983715995343689
2312	2170	0.00317145242166232
2312	2200	0.000166987507379248
2321	2170	0.837646844664626
2321	2200	0.105621043959907
2321	2230	0.0567321113754668
2322	2160	0.0258746001282833
2322	2170	0.925469318522856
2322	2200	0.0486560813488607
2323	2160	0.134891097283828
2323	2170	0.795644916495743
2323	2230	0.0694639862204292
2330	140	0.0501377824110848
2330	2160	0.00931454147255199
2330	2170	0.000220948898578411
2330	2230	0.0974767739726462
2330	2360	0.0005837132223039
2330	2380	0.578205890068074
2330	2420	0.26406034995476
2340	2230	1
2350	2230	1
2361	2170	0.00292646896586137
2361	2230	0.997073531034139
2362	2230	1
2370	2200	0.0621952011778416
2370	2230	0.937804798822158
2381	2230	0.991161352863942
2381	2240	0.00883864713605818
2382	2230	0.965806043206449
2382	2270	0.0341939567935505
2391	2210	0.735779270817426
2391	2240	0.155740906287535
2391	2250	0.000808375340609351
2391	2280	0.107671447554429
2392	2210	0.205882621271606
2392	2240	0.794117378728394
2393	2200	0.0000100930759598127
2393	2210	0.0321389289933974
2393	2230	0.0102662190112542
2393	2240	0.957584758919389
2401	2210	0.998033977915008
2401	2240	0.00196602208499204
2402	2200	0.00240434334229704
2402	2210	0.996979312012465
2402	2240	0.000616344645238048
2403	2200	0.669775948274842
2403	2210	0.0351820653077043
2403	2230	0.0676593995405229
2403	2240	0.22738258687693
2411	2210	1
2412	2200	0.395726266932321
2412	2210	0.604273733067679
2413	2200	0.986592584519192
2413	2210	0.0131803850005929
2413	2230	0.000227030480215482
2414	2200	0.830640165413462
2414	2210	0.169359834586538
2421	2250	0.0862210392134625
2421	2750	0.913778960786538
2422	2200	0.0897989460133819
2422	2210	0.040787073330663
2422	2250	0.814593514578528
2422	2750	0.0548204660774272
2431	2210	0.0752858777912587
2431	2250	0.409460643476353
2431	2280	0.151394876121244
2431	2750	0.338068556832702
2431	2760	0.0257900457784416
2432	2210	0.784204334079777
2432	2250	0.215795665920223
2441	2210	0.0708053379858674
2441	2280	0.928401988751285
2441	2340	0.000792673262847424
2442	2280	0.446595496362863
2442	2340	0.348921066229583
2442	2760	0.10350550937354
2442	2770	0.100977928034014
2443	2280	0.97988385662048
2443	2340	0.0201161433795203
2451	2280	0.0397409133272841
2451	2330	0.104260495801901
2451	2340	0.855998590870814
2452	2280	0.00685749032131981
2452	2340	0.93137686750869
2452	2770	0.0617656421699902
2461	2300	0.000256331838593916
2461	2330	0.999743668161406
2462	2280	0.11805411700959
2462	2300	0.509164464794241
2462	2330	0.372781418196168
2463	2300	1
2471	2270	0.48796692328672
2471	2280	0.335079887916169
2471	2300	0.176953188797111
2472	2210	0.017982520834637
2472	2240	0.033071122342692
2472	2280	0.948946356822671
2473	2240	0.00626608028139977
2473	2270	0.9467087448514
2473	2280	0.0470251748671998
2474	2240	0.250570708222838
2474	2270	0.749429291777162
2481	2260	0.451976143850652
2481	2270	0.224436691854735
2481	2300	0.156864267581344
2481	2360	0.166722896713269
2482	2230	0.0565867779767901
2482	2240	0.000613019407895177
2482	2270	0.942800202615315
2483	2260	0.0120628691776105
2483	2270	0.987937130822389
2490	2230	0.025768719754206
2490	2260	0.339338533986023
2490	2270	0.362059350977672
2490	2380	0.272833395282099
2501	2360	0.81329764038488
2501	2380	0.0258901833875688
2501	2390	0.0646453716422194
2501	2420	0.0961668045853322
2502	2260	0.0697369575499312
2502	2360	0.390253212137688
2502	2380	0.540009830312381
2511	2260	0.944967615339512
2511	2360	0.0550323846604882
2512	2260	0.847019458004955
2512	2360	0.152980541995044
2513	2260	1
2521	2260	0.491167189740953
2521	2360	0.508832810259047
2522	2260	0.0893756704169671
2522	2360	0.910624329583033
2523	2300	0.0843551978579309
2523	2320	0.00307766861091458
2523	2360	0.912567133531155
2531	2260	0.00506290661662575
2531	2360	0.994937093383374
2532	2320	0.0164120488576897
2532	2360	0.907035202038771
2532	2390	0.0765527491035388
2540	2320	0.870297112100959
2540	2360	0.0636430608567262
2540	2390	0.0660598270423152
2551	2300	0.0372092130731467
2551	2320	0.946526506940521
2551	2360	0.0162642799863319
2552	2320	0.216731229388393
2552	2360	0.783268770611607
2561	2320	0.870980033545881
2561	2330	0.126726661545545
2561	2390	0.00229330490857386
2562	2320	0.919861705387404
2562	2330	0.0801382946125961
2563	2320	1
2571	2300	0.123543097543273
2571	2320	0.0395484682899508
2571	2330	0.836908434166776
2572	2330	1
2580	2330	0.697619833368407
2580	2340	0.238139983285755
2580	2780	0.0642401833458379
2591	2330	0.446429864869338
2591	2390	0.0322740134443826
2591	2450	0.0299013252959557
2591	2780	0.491394796390324
2592	2330	0.972700791430421
2592	2390	0.0272992085695791
2601	2450	0.0143315645252934
2601	2780	0.985668435474707
2602	2780	1
2611	2780	0.971709206024733
2611	2820	0.0282907939752665
2612	2770	0.00398381676818218
2612	2780	0.994258564716653
2612	2810	0.00175761851516533
2613	2780	1
2614	2780	1
2615	2440	0.0563476129352663
2615	2780	0.943652387064734
2616	2440	0.0832384848398881
2616	2510	0.274882047721829
2616	2780	0.641879467438283
2621	2510	0.126377930653166
2621	2780	0.739340336118568
2621	2820	0.134281733228266
2622	2510	0.00301095333930894
2622	2780	0.996989046660691
2631	2770	0.0240264904167841
2631	2780	0.975973509583216
2632	2770	0.00702867153683401
2632	2780	0.992971328463166
2633	2780	1
2634	2780	1
2635	2780	1
2641	2340	0.0592865883343143
2641	2770	0.00582719706298758
2641	2780	0.934886214602698
2642	2780	1
2643	2780	1
2651	2770	0.876273449494686
2651	2780	0.123726550505314
2652	2340	0.251485659767635
2652	2760	0.0166393354771795
2652	2770	0.731875004755186
2661	2280	0.0072186972820104
2661	2750	0.124481263763765
2661	2760	0.865143401392737
2661	2770	0.00315663756148811
2662	2250	0.0172669440961181
2662	2750	0.943669681906265
2662	2760	0.0390633739976171
2670	2700	0.0307215524578762
2670	2750	0.945093605034945
2670	2760	0.0241848425071786
2681	2760	1
2682	2750	0.0304723380135186
2682	2760	0.969527661986481
2683	2750	0.00961309734245237
2683	2760	0.990386902657548
2691	2770	1
2692	2760	0.0743217250069063
2692	2770	0.925678274993094
2693	2760	0.99994834536531
2693	2770	0.0000516546346900081
2694	2760	1
2695	2760	0.502292296620286
2695	2770	0.497707703379714
2701	2740	0.0166151478950386
2701	2770	0.983384852104961
2702	2740	0.000210600065223058
2702	2760	0.157554343499481
2702	2770	0.842235056435296
2703	2770	1
2711	2740	0.0849764675121087
2711	2770	0.915023532487891
2712	2770	1
2713	2770	1
2714	2770	0.919204606422994
2714	2780	0.0807953935770057
2715	2770	1
2721	2780	0.0671443774304872
2721	2810	0.753684803585053
2721	2820	0.179170818984459
2722	2810	0.735999779804739
2722	2820	0.264000220195261
2723	2770	0.205095880579712
2723	2810	0.794904119420288
2724	2770	0.740730333604257
2724	2810	0.259269666395743
2725	2770	0.616557278248862
2725	2780	0.277256390398374
2725	2810	0.106186331352764
2731	2740	0.525044434493367
2731	2810	0.406486332615881
2731	2820	0.0684692328907518
2732	2740	1
2733	2740	1
2734	2740	0.760382588325104
2734	2770	0.044221193656625
2734	2810	0.195396218018271
2735	2810	0.853085916348091
2735	2820	0.146914083651909
2741	2740	0.993685144746769
2741	2770	0.00631485525323072
2742	2700	0.000218827586938492
2742	2740	0.889007790561282
2742	2770	0.0903474745051421
2742	2940	0.0204259073466372
2751	2720	0.000753187033660646
2751	2940	0.999246812966339
2752	2940	1
2753	2740	0.822799236647955
2753	2940	0.177200763352045
2761	2740	0.270596181912369
2761	2940	0.729403818087631
2762	2940	1
2763	2740	0.0154525907974869
2763	2940	0.984547409202513
2764	2740	0.892913667730602
2764	2940	0.107086332269398
2765	2740	0.861011063363927
2765	2940	0.138988936636073
2770	2740	0.999847860307672
2770	2820	0.000152139692327675
2781	2740	0.0992632700002699
2781	2810	0.000118617376619558
2781	2820	0.900618112623111
2782	2810	0.0841334585324231
2782	2820	0.915866541467577
2783	2820	1
2784	2780	0.244868201818335
2784	2820	0.755131798181665
2785	2820	1
2791	2820	1
2792	2780	0.0964816503119446
2792	2820	0.903518349688055
2801	2820	0.0693457350612693
2801	2860	0.930654264938731
2802	2820	0.93538556764644
2802	2860	0.06461443235356
2803	2820	1
2804	2820	1
2805	2820	0.644327485567363
2805	2860	0.355672514432637
2806	2820	0.999878013887332
2806	2880	0.000121986112668291
2807	2820	0.686881646899289
2807	2860	0.312778705502309
2807	2880	0.000339647598402397
2808	2820	0.0411459264492009
2808	2860	0.958854073550799
2809	2820	0.234716004519907
2809	2860	0.765283995480093
2821	2740	0.193402471024783
2821	2820	0.800848530684527
2821	2980	0.00574899829068997
2822	2740	0.47649766202938
2822	2820	0.52350233797062
2830	2820	0.965922232666353
2830	2860	0.0140637886940933
2830	2980	0.0200139786395534
2841	2980	1
2842	2970	0.0253961159764014
2842	2980	0.974603884023599
2843	2740	0.0783051332762459
2843	2820	0.124666988189187
2843	2980	0.797027878534567
2851	2980	1
2852	1830	0.110743779818885
2852	2970	0.0437660724640406
2852	2980	0.845490147717075
2853	2980	1
2861	1800	0.008121276267796
2861	1830	0.0360765912252373
2861	2970	0.71257161008175
2861	2980	0.243230522425217
2862	1750	0.0925284333526372
2862	1800	0.0146365152466206
2862	1840	0.0423341011434179
2862	2970	0.850500950257324
2863	1750	0.0763512278162838
2863	2970	0.923648772183716
2864	2970	1
2865	2970	0.858819955681046
2865	2980	0.141180044318954
2871	2940	0.0986550687334497
2871	2970	0.869741072432785
2871	2980	0.0316038588337658
2872	2940	0.0865186849889913
2872	2970	0.913481315011009
2881	2740	0.567291718654498
2881	2940	0.352931640702863
2881	2970	0.0336605048333714
2881	2980	0.0461161358092679
2882	2740	0.0113850418678751
2882	2920	0.0890526238764202
2882	2940	0.831169769134168
2882	2970	0.068392565121537
2883	2740	0.710508175297816
2883	2940	0.289491824702184
2884	2740	0.999973152008285
2884	2940	0.0000268479917155469
2891	2920	0.0441068370371826
2891	2970	0.955893162962817
2892	1750	0.00447564522589984
2892	2970	0.9955243547741
2893	1750	0.0029387033623499
2893	2970	0.99706129663765
2894	2920	0.000139614453171316
2894	2970	0.999860385546829
2895	1680	0.0474073614059699
2895	2920	0.249381050380211
2895	2970	0.703211588213819
2901	2920	0.992126893132445
2901	2970	0.00787310686755535
2902	1680	0.0413558310620598
2902	2920	0.95864416893794
2903	2920	1
2904	2920	1
2905	2920	1
2911	2920	0.98472214611219
2911	2970	0.0152778538878096
2912	2920	0.837231343639849
2912	2940	0.162768656360151
2913	2920	0.695744347189836
2913	2940	0.304255652810164
2914	2920	0.872955371384301
2914	2940	0.127044628615699
2915	2920	1
2921	2740	0.183895682060877
2921	2940	0.816104317939123
2922	2920	0.555897534694518
2922	2940	0.444102465305482
2923	2920	0.290469834343539
2923	2940	0.709530165656461
2924	2740	0.186438753498795
2924	2940	0.813561246501205
2931	2720	0.0685300601648381
2931	2730	0.00585632101661722
2931	2920	0.343886766738927
2931	2940	0.581726852079618
2932	2730	0.111592592905832
2932	2920	0.888407407094168
2933	1630	0.0181279001561135
2933	2730	0.0445368016659573
2933	2920	0.937335298177929
3500	2700	0.981163761976634
3500	2710	0.00159495664603023
3500	2740	0.0000233096482120648
3500	2940	0.0172179717291242
3510	2610	0.000686561995328168
3510	2700	0.987813290565576
3510	2710	0.0115001474390955
3521	2700	1
3522	2700	1
3523	2700	1
3524	2700	0.999180993290312
3524	2750	0.000819006709687869
3525	2700	0.97844799749764
3525	2750	0.0215520025023603
3531	2700	0.783071071654237
3531	2740	0.0598237566971018
3531	2750	0.0102553175710146
3531	2760	0.140639087125909
3531	2770	0.00621076695173719
3532	2700	0.980235242324521
3532	2750	0.019764757675479
4001	1680	0.393171175131973
4001	1730	0.00158392995903441
4001	1750	0.319764494407135
4001	2970	0.285480400501858
4002	1680	0.509846079126857
4002	1720	0.163141167510258
4002	1730	0.323212473151516
4002	1750	0.0038002802113686
4010	1680	0.0496082925043779
4010	1720	0.950391707495622
4021	1680	0.917965704801334
4021	2970	0.0820342951986656
4022	1630	0.0638937792426091
4022	1680	0.821564982627886
4022	1720	0.0983503773558943
4022	2920	0.0161908607736103
4031	1630	0.963050425956416
4031	1680	0.0334364281051834
4031	1710	0.000653344158213251
4031	1720	0.0028598017801868
4032	1630	0.0518615841334144
4032	1640	0.00301250018527664
4032	1650	0.0167078145272593
4032	1660	0.0123992598706444
4032	1710	0.916018841283405
4033	1630	0.250072592180539
4033	1640	0.00435512896159689
4033	1710	0.745572278857864
4034	1640	0.829334160204027
4034	1650	0.15463229428845
4034	1710	0.0160335455075223
4041	1630	0.4997396171348
4041	1640	0.235102416543408
4041	1680	0.130731639416144
4041	1710	0.100260760159613
4041	2730	0.0205947619544966
4041	2920	0.0135708047915382
4042	1640	0.886402614330553
4042	1710	0.0221472322814713
4042	2620	0.0805794619377542
4042	2730	0.0108706914502214
4050	390	0.000637338983519359
4050	1640	0.910201653400395
4050	1650	0.0155364436246163
4050	1710	0.0701029834567515
4050	2660	0.00352158053471821
4061	1650	0.993794205774108
4061	1660	0.00620579422589203
4062	390	0.00733513468121406
4062	1650	0.992664865318786
4071	1600	0.923985633503553
4071	1650	0.0760143664964469
4072	1600	1
4073	1600	0.990549251647767
4073	1610	0.00945074835223307
4074	1600	1
4075	1600	1
4076	1600	0.852783704945344
4076	1610	0.147216295054656
4077	1600	0.897540723304381
4077	1650	0.102459276695619
4078	1600	1
4079	1600	1
4081	1600	0.86444841979801
4081	1610	0.13555158020199
4082	1600	0.999910488447012
4082	1650	0.0000895115529881887
4083	410	0.0881766380792344
4083	1600	0.911823361920766
4084	410	0.217205728167071
4084	1600	0.574037552877896
4084	1610	0.208756718955032
4091	1600	0.281927533729003
4091	1610	0.634482018734335
4091	1620	0.0756090824166068
4091	1670	0.00798136512005567
4092	1610	1
4093	430	0.00118137857638584
4093	1610	0.962012892474367
4093	1670	0.0368057289492469
4094	1610	1
4095	420	0.0032483883211964
4095	1610	0.996751611678804
4096	410	0.0514027692635145
4096	420	0.12357889269398
4096	1610	0.825018338042506
4101	1600	0.715667841378768
4101	1620	0.0298880834358495
4101	1650	0.254444075185382
4102	1600	1
4103	1600	1
4104	1600	0.989451271771427
4104	1610	0.009101365063199
4104	1620	0.00144736316537415
4105	1600	1
4111	1620	0.000382686097912941
4111	1630	0.000955783512718654
4111	1660	0.0143945693161089
4111	1720	0.98426696107326
4112	1620	0.0743576709918392
4112	1630	0.0133476227673089
4112	1650	0.130887835373148
4112	1660	0.661073192596017
4112	1710	0.000813170049320361
4112	1720	0.119520508222367
4120	1600	0.0271216664512395
4120	1620	0.96721673909325
4120	1650	0.0000810856166200129
4120	1670	0.00151740333195387
4120	1720	0.00406310550693706
4131	1620	0.0395595776796346
4131	1670	0.633875092623239
4131	1740	0.326565329697127
4132	1620	0.0378332176304354
4132	1670	0.962166782369565
4140	1620	0.0149020660887438
4140	1670	0.759420530725206
4140	1730	0.148359529654226
4140	1740	0.0773178735318251
4150	1620	0.590726192671648
4150	1670	0.0626819773757007
4150	1720	0.0293043825260953
4150	1730	0.317287447426556
4160	1620	0.0209352306757086
4160	1720	0.340372924853634
4160	1730	0.638691844470657
4170	1720	0.00152234806392236
4170	1730	0.998477651936078
4181	1700	1
4182	1700	0.526690284500267
4182	1730	0.473309715499733
4190	1700	0.0316703930266067
4190	1730	0.092071432502938
4190	1750	0.876258174470455
4200	1750	0.898381861567296
4200	1840	0.0695400513413842
4200	2970	0.0320780870913197
4211	1750	0.227735314829788
4211	1760	0.0674262126250854
4211	1800	0.693620612953143
4211	1810	0.0112178595919828
4212	1750	0.876564226096123
4212	1760	0.123435773903877
4213	1750	1
4214	1750	0.753959458396833
4214	1800	0.246040541603167
4220	1700	0.177437678256438
4220	1730	0.023439621708452
4220	1750	0.674348718755347
4220	1760	0.124773981279763
4231	1700	0.902926504784366
4231	1730	0.0771538987212097
4231	1750	0.0199195964944248
4232	1700	0.580244825765656
4232	1730	0.419755174234344
4233	1700	0.607957378463915
4233	1730	0.392042621536085
4241	1730	1
4242	1730	1
4250	1730	0.903507761465486
4250	1740	0.0964922385345145
4260	1730	1
4270	1730	0.599426563932304
4270	1750	0.0048852790172108
4270	1760	0.395688157050485
4281	1760	1
4282	1760	1
4283	1760	1
4284	1760	1
4285	1750	0.00752130966636586
4285	1760	0.992478690333634
4291	1750	0.0508973992908878
4291	1760	0.913723709149362
4291	1800	0.00872807604608347
4291	1810	0.00119579080470071
4291	1940	0.000075832329353461
4291	4350	0.0253791923796129
4292	1750	0.00708400981927125
4292	1760	0.992915990180729
4301	1760	0.936536332750275
4301	4350	0.0634636672497254
4302	1760	1
4303	1530	0.0353511009396544
4303	1730	0.0026720249819036
4303	1760	0.949376394477709
4303	4360	0.0126004796007327
4311	1530	0.776735330197385
4311	1730	0.130388132591965
4311	1760	0.0928765372106503
4312	1530	0.46252063512189
4312	1730	0.401382785626864
4312	1740	0.136096579251246
4321	1530	0.81837837223633
4321	1730	0.0138738959571808
4321	1740	0.139903476666268
4321	1760	0.00325161215129293
4321	4360	0.0245926429889281
4322	1390	0.0432439100692128
4322	1510	0.00549233804082131
4322	1530	0.93077966976105
4322	4360	0.0204840821289164
4323	1530	1
4324	1530	1
4325	1530	1
4331	1530	1
4332	1530	1
4333	1530	1
4334	1530	1
4341	1530	1
4342	1510	0.010942653323226
4342	1530	0.989057346676774
4343	1530	1
4344	1530	1
4345	1510	0.859904867309437
4345	1530	0.140095132690563
4346	1510	0.992273508531685
4346	1530	0.00772649146831516
4347	1510	0.130862666650809
4347	1530	0.869137333349191
4351	1530	1
4352	1530	1
4353	1510	0.01693263600755
4353	1530	0.98306736399245
4354	1510	0.936830291367695
4354	1530	0.0631697086323054
4355	1510	0.897420284688189
4355	1530	0.102579715311811
4356	1510	1
4357	1510	0.999849128653537
4357	1530	0.000150871346463063
4358	1510	0.993292630739699
4358	1530	0.00670736926030099
4359	1530	1
4361	1510	0.802945370141331
4361	1530	0.197054629858669
4371	1740	1
4372	1530	0.60723176679571
4372	1740	0.39276823320429
4373	1530	1
4381	1740	1
4382	1730	0.101381041577249
4382	1740	0.898618958422751
4383	1670	0.0365360883136067
4383	1730	0.0010229482319748
4383	1740	0.962440963454419
4391	1690	0.273737382187911
4391	1740	0.726262617812089
4392	1690	1
4393	1690	1
4394	430	0.0246670733425536
4394	1610	0.223522277273311
4394	1670	0.101645922559147
4394	1690	0.426575657914369
4394	1740	0.22358906891062
4401	1690	0.0439036964834665
4401	1740	0.956096303516534
4402	1690	0.868650000638365
4402	1740	0.131349999361635
4403	1690	0.101147586255579
4403	1740	0.898852413744421
4404	1510	0.430586716488891
4404	1530	0.0128288962514398
4404	1740	0.55658438725967
4405	1510	0.137742154985914
4405	1690	0.400524635531363
4405	1740	0.461733209482723
4406	1510	0.294951703545017
4406	1690	0.705048296454983
4407	690	0.0323730141083629
4407	1510	0.108206912442457
4407	1520	0.0426627817728812
4407	1690	0.816757291676299
4408	1690	1
4409	1690	0.608101647657433
4409	1740	0.391898352342567
4421	1510	0.966013233219291
4421	1530	0.0339867667807093
4422	1510	0.999512965657195
4422	1530	0.000487034342805338
4423	1510	1
4424	1510	1
4425	1510	1
4426	1510	1
4427	1510	1
4428	1510	0.998954200251043
4428	1520	0.00104579974895738
4429	1510	1
4431	1510	1
4432	1510	0.828980074047915
4432	1520	0.171019925952085
4433	1510	0.0754409333089978
4433	1520	0.924559066691002
4434	690	0.0391429633626394
4434	1510	0.0952816302890092
4434	1520	0.865575406348351
4441	1520	1
4442	1510	0.158532518750347
4442	1520	0.841467481249653
4443	1510	0.970554645812983
4443	1520	0.0294453541870174
4444	1510	0.824303603250803
4444	1520	0.175696396749197
4445	690	0.0222974130260158
4445	740	0.256851566474694
4445	780	0.0614256328580124
4445	1510	0.523023449808406
4445	1520	0.136401937832872
4446	1520	1
4450	740	0.254960554186104
4450	1300	0.00874780254454765
4450	1510	0.736291643269348
4461	1300	0.911327171821848
4461	1510	0.088672828178152
4462	1510	0.838824421967132
4462	1530	0.161175578032868
4463	1510	0.999764573596107
4463	1530	0.00023542640389287
4471	1300	0.254458590791137
4471	1390	0.137577240516404
4471	1510	0.574985153140771
4471	1530	0.0329790155516878
4472	1300	0.97854323573348
4472	1390	0.00281950523494731
4472	1510	0.0186372590315727
4473	1300	0.98515801972029
4473	1510	0.0148419802797094
4474	740	0.00278883428394964
4474	1300	0.926795214183642
4474	1510	0.0704159515324085
4481	1300	1
4482	1300	1
4483	1300	1
4484	1300	1
4485	1300	1
4486	1300	1
4487	1300	1
4491	1300	1
4492	1300	1
4493	1300	1
4494	750	0.128144441820887
4494	1300	0.871855558179113
4495	750	0.019499103416085
4495	1300	0.980500896583915
4496	1300	1
4497	1300	1
4498	1300	1
4499	1300	1
4511	1300	0.745926391235708
4511	1370	0.254073608764292
4512	1370	1
4513	1370	1
4514	1370	1
4515	1300	0.103285114324343
4515	1370	0.896714885675657
4521	750	0.325743922171386
4521	760	0.0592002947638939
4521	1300	0.57134344752594
4521	1380	0.0437123355387809
4522	750	0.00080842936164671
4522	760	0.195372998384952
4522	1380	0.803818572253401
4523	760	0.0927992674637876
4523	1200	0.4033666022135
4523	1380	0.503834130322712
4531	1360	0.201088330876957
4531	1370	0.418457859030802
4531	1380	0.38045381009224
4532	1370	0.838062346656239
4532	1380	0.161937653343761
4533	1370	0.000683073904233189
4533	1380	0.999316926095767
4534	1200	0.0383856926332891
4534	1260	0.0176966930190882
4534	1380	0.943917614347623
4535	1300	0.00539141472272075
4535	1370	0.28665346910619
4535	1380	0.707955116171089
4541	1350	0.216877153907277
4541	1360	0.147440659302047
4541	1370	0.635682186790676
4542	1300	0.0189037185664583
4542	1350	0.025203816527755
4542	1370	0.955892464905787
4543	1370	1
4551	1300	0.0018515452108339
4551	1350	0.965210950593398
4551	1360	0.030940887426012
4551	1370	0.00199661676975566
4552	1300	0.559512366045751
4552	1350	0.440487633954249
4561	1350	0.765584027317865
4561	1360	0.133729286727603
4561	1390	0.100686685954532
4562	1300	0.356137159460772
4562	1350	0.624306637659392
4562	1390	0.0195562028798359
4571	1390	1
4572	1390	1
4573	1300	0.156457700985772
4573	1390	0.840571776412598
4573	1510	0.00297052260162984
4574	1390	1
4575	1390	0.979804024813453
4575	1530	0.0201959751865473
4581	1390	0.861898776067146
4581	1530	0.119934838935644
4581	4360	0.0181663849972093
4582	1390	1
4583	1390	0.898602082405934
4583	1530	0.101397917594066
4584	1390	1
4591	1390	0.98322932204148
4591	4360	0.0167706779585199
4592	1390	0.983694552504964
4592	1450	0.0162780846337875
4592	4360	0.0000273628612489632
4593	1360	0.00283476785954921
4593	1390	0.997165232140451
4594	1390	1
4595	1390	1
4601	1360	0.712984712447068
4601	1390	0.287015287552932
4602	1360	0.999986724346957
4602	1390	0.0000132756530431837
4603	1360	0.973277735795992
4603	1400	0.0267222642040081
4604	1350	0.00437806814757703
4604	1360	0.794301024039389
4604	1390	0.201320907813034
4611	1350	0.00292101216771355
4611	1360	0.915249850175652
4611	1370	0.0748313112699329
4611	1400	0.00699782638670169
4612	1360	0.990550643315103
4612	1400	0.00944935668489677
4621	1400	0.0461703737574702
4621	1420	0.95382962624253
4622	1360	0.454220262987642
4622	1420	0.545779737012358
4623	1360	0.993340947912557
4623	1380	0.00665905208744267
4630	1360	0.00286401332845704
4630	1400	0.986340218571629
4630	1420	0.0107957680999145
4641	1360	0.0756501207901638
4641	1390	0.208705242260201
4641	1400	0.715644636949635
4642	1360	0.129646731974914
4642	1400	0.870353268025086
4651	1390	0.102138040708496
4651	1400	0.613160688349315
4651	1450	0.284701270942189
4652	1400	1
4661	1450	1
4662	1450	1
4663	1450	1
4664	1450	1
4671	1450	1
4672	1450	1
4673	1450	1
4680	1450	0.90812535557482
4680	4320	0.0918746444251799
4690	1450	0.80364967897507
4690	4260	0.0755554456486771
4690	4320	0.120794875376253
4700	1450	0.950494771372877
4700	1480	0.0495052286271235
4711	1450	1
4712	1450	0.872836026779932
4712	1480	0.127163973220068
4713	1450	0.349050641439076
4713	1480	0.650949358560924
4720	1400	0.730209212780239
4720	1420	0.00421757350726645
4720	1450	0.186519411175131
4720	1480	0.0790538025373633
4731	1400	0.0453549376118877
4731	1480	0.954645062388112
4732	1400	0.265461312730817
4732	1480	0.733118776471353
4732	1490	0.00141991079782896
4740	1400	0.00155582171842066
4740	1450	0.198347797499612
4740	1480	0.711727016861989
4740	1490	0.0843469805082636
4740	4250	0.00402238341171453
4751	1450	0.00186815583633229
4751	1480	0.0213404694165298
4751	1490	0.962878871609673
4751	4250	0.0139125031374649
4752	1480	0.00533052519009034
4752	1490	0.99466947480991
4753	1490	0.997690800317518
4753	4130	0.00230919968248171
4761	1260	0.0961725568954605
4761	1420	0.787636399932325
4761	1490	0.116191043172214
4762	1260	0.960188591207897
4762	1360	0.0112969836704855
4762	1380	0.0204095125113179
4762	1420	0.00810491261029915
4771	1200	0.155489420791453
4771	1260	0.683886226844367
4771	1420	0.00570714619475602
4771	1490	0.153336987171044
4771	4130	0.00158021899838016
